,clips,insertions,gaps,ncf
95960,,0.0,0.016666666666666666,0.0
95961,,0.0,0.0,0.0
95962,,0.0,0.0,0.0
95963,,0.0,0.0,0.0
95964,,0.0,0.008333333333333333,0.0
95965,,0.0,0.0,0.00847457627118644
95966,,0.0,0.02608695652173913,0.0
95967,,,0.018018018018018018,
95968,,,,
95969,,,,
95970,,,,
95971,,,,
95972,,,,
95973,,,,
95974,,,,
95975,,,,
95976,,0.0,0.0,0.0
95977,,0.0,0.0,0.0
95978,,0.0,0.0,0.0
95979,,0.0,0.0,0.0
95980,,0.0,0.028037383177570093,0.0
95981,,0.0,0.0,0.0
95982,,0.0,0.009259259259259259,0.0
95983,,0.0,0.0,0.0
95984,,0.0,0.0,0.0
95985,,0.0,0.0,0.0
95986,,0.0,0.0,0.0
95987,,0.0,0.0,0.0
95988,,,,
95989,,,,
95990,,,,
95991,,,,
95992,,,,
95993,,,,
95994,,,,
95995,,,,
95996,,,,
95997,,,,
95998,,,,
95999,,,,
96000,,,,
96001,,,,
96002,,,,
96003,,,,
96004,,,,
96005,,,,
96006,,,,
96007,,,,
96008,,,,
96009,,,,
96010,,,,
96011,,,,
96012,,,,
96013,,,,
96014,,,,
96015,,,,
96016,,,,
96017,,,,
96018,,,,
96019,,,,
96020,,,,
96021,,,,
96022,,0.008771929824561403,0.017241379310344827,0.0
96023,,0.0,0.03361344537815126,0.0
96024,,,,
96025,,0.0,0.017391304347826087,0.0
96026,,0.0,0.008695652173913044,0.0
96027,,0.0,0.017241379310344827,0.0
96028,,0.0,0.008547008547008548,0.0
96029,,0.0,0.008695652173913044,0.0
96030,,0.0,0.01680672268907563,0.0
96031,,0.0,0.01680672268907563,0.0
96032,,0.0,0.00847457627118644,0.0
96033,,0.0,0.017241379310344827,0.0
96034,,0.0,0.008547008547008548,0.008547008547008548
96035,,0.0,0.017543859649122806,0.0
96036,,,,
96037,,,,
96038,,,,
96039,,,,
96040,,,,
96041,,,,
96042,,,,
96043,,,,
96044,,,,
96045,,,,
96046,,,,
96047,,,,
96048,,,,
96049,,,,
96050,,,,
96051,,,,
96052,,,,
96053,,,,
96054,,,,
96055,,,,
96056,,,,
96057,,,,
96058,,,,
96059,,,,
96060,,,,
96061,,,,
96062,,,,
96063,,,,
96064,,,,
96065,,,,
96066,,0.0,0.0,0.0
96067,,0.0,0.0,0.0
96068,,0.0,0.0,0.0
96069,,0.0,0.0,0.0
96070,,0.0,0.0,0.0
96071,,0.0,0.0,0.0
96072,,0.0,0.0,0.0
96073,,0.0,0.0,0.0
96074,,0.0,0.0,0.0
96075,,0.0,0.0,0.0
96076,,0.0,0.0,0.0
96077,,0.0,0.0,0.0
96078,,0.0,0.017391304347826087,0.0
96079,,0.0,0.008695652173913044,0.0
96080,,0.0,0.008928571428571428,0.0
96081,,0.0,0.017094017094017096,0.0
96082,,0.0,0.017241379310344827,0.0
96083,,0.008771929824561403,0.0,0.0
96084,,0.0,0.0,0.0
96085,,0.0,0.0,0.0
96086,,0.0,0.0,0.0
96087,,,,
96088,,,,
96089,,,0.02830188679245283,
96090,,0.0,0.0,0.0
96091,,0.0,0.009174311926605505,0.0
96092,,0.0,0.009009009009009009,0.0
96093,,0.0,0.008547008547008548,0.0
96094,,0.0,0.008620689655172414,0.0
96095,,0.0,0.0,0.0
96096,,0.0,0.0,0.00847457627118644
96097,,0.0,0.0,0.0
96098,,0.0,0.0,0.0
96099,,0.0,0.0,0.0
96100,,0.0,0.0,0.0
96101,,0.0,0.0,0.0
96102,,0.0,0.0,0.0
96103,,0.0,0.008620689655172414,0.0
96104,,0.0,0.0,0.0
96105,,0.0,0.0,0.0
96106,,0.0,0.0,0.0
96107,,0.0,0.0,0.0
96108,,0.0,0.0,0.0
96109,,0.017543859649122806,0.008695652173913044,0.017391304347826087
96110,,0.0,0.0423728813559322,0.025423728813559324
96111,,,0.01818181818181818,
96112,,,,
96113,,,,
96114,,0.0,0.0,0.0
96115,,0.0,0.0,0.008547008547008548
96116,,0.0,0.0,0.008333333333333333
96117,,0.0,0.0,0.0
96118,,0.0,0.0,0.0
96119,,0.0,0.0,0.0
96120,,0.0,0.0,0.0
96121,,0.0,0.0,0.0
96122,,0.0,0.0,0.0
96123,,,,
96124,,,0.009259259259259259,
96125,,,0.018691588785046728,
96126,,0.0,0.009433962264150943,0.0
96127,,,,
96128,,,,
96129,,0.0,0.0,0.0
96130,,0.0,0.0,0.0
96131,,0.0,0.0,0.0
96132,,0.0,0.0,0.0
96133,,0.0,0.0,0.0
96134,,0.0,0.0,0.0
96135,,0.0,0.0,0.0
96136,,0.0,0.0,0.0
96137,,0.0,0.0,0.0
96138,,0.0,0.0,0.0
96139,,0.04918032786885246,0.0,0.0
96140,,0.0,0.07317073170731707,0.0
96141,,0.0,0.0423728813559322,0.0
96142,,0.0,0.027777777777777776,0.0
96143,,0.0,0.0,0.0
96144,,0.0,0.0,0.0
96145,,0.008620689655172414,0.0,0.0
96146,,0.0,0.0,0.0
96147,,0.0,0.0,0.0
96148,,0.0,0.0,0.0
96149,,0.0,0.0,0.0
96150,,0.0,0.0,0.0
96151,,0.0,0.0,0.0
96152,,0.0,0.0,0.0
96153,,0.0,0.0,0.0
96154,,0.009259259259259259,0.0,0.0
96155,,0.0,0.00909090909090909,0.0
96156,,0.0,0.0,0.0
96157,,0.0,0.0,0.0
96158,,0.0,0.0,0.0
96159,,0.0,0.0,0.0
96160,,0.0,0.009174311926605505,0.0
96161,,0.0,0.0,0.0
96162,,0.0,0.0,0.0
96163,,0.0,0.0,0.0
96164,,0.0,0.0,0.0
96165,,,,
96166,,0.0,0.009259259259259259,0.0
96167,,,,
96168,,,,
96169,,,,
96170,,,,
96171,,,,
96172,,,,
96173,,,,
96174,,,,
96175,,,,
96176,,,,
96177,,,,
96178,,,,
96179,,,,
96180,,,,
96181,,,,
96182,,,,
96183,,,,
96184,,,,
96185,,,,
96186,,,,
96187,,,,
96188,,,,
96189,,,,
96190,,,,
96191,,,,
96192,,,0.029411764705882353,
96193,,0.0,0.008928571428571428,0.0
96194,,0.0,0.017543859649122806,0.008771929824561403
96195,,0.026785714285714284,0.008849557522123894,0.0
96196,,,0.08035714285714286,
96197,,0.0,0.0,0.0
96198,,0.0,0.0,0.0
96199,,,0.009433962264150943,
96200,,,,
96201,,0.0,0.009174311926605505,0.0
96202,,0.0,0.0,0.0
96203,,0.0,0.0,0.0
96204,,0.0,0.0,0.0
96205,,0.0,0.0,0.0
96206,,0.0,0.0,0.0
96207,,0.0,0.0,0.0
96208,,0.0,0.0,0.0
96209,,0.0,0.0,0.0
96210,,0.0,0.008403361344537815,0.0
96211,,0.0,0.0,0.0
96212,,0.0,0.0,0.0
96213,,0.0,0.0,0.0
96214,,0.0,0.01818181818181818,0.0
96215,,,,
96216,,,,
96217,,,,
96218,,,,
96219,,0.0,0.009708737864077669,0.0
96220,,0.0,0.009174311926605505,0.0
96221,,0.0,0.008928571428571428,0.0
96222,,0.0,0.009433962264150943,0.0
96223,,0.0,0.0,0.0
96224,,0.0,0.0,0.0
96225,,0.0,0.009523809523809525,0.0
96226,,0.0,0.01904761904761905,0.0
96227,,0.0,0.0,0.009708737864077669
96228,,,,
96229,,,,
96230,,0.0,0.0,0.0
96231,,0.0,0.0,0.0
96232,,0.0,0.0,0.0
96233,,0.0,0.0,0.0
96234,,0.0,0.008333333333333333,0.0
96235,,0.0,0.008333333333333333,0.0
96236,,0.0,0.0,0.0
96237,,0.0,0.0,0.0
96238,,0.0,0.0,0.0
96239,,0.0,0.0,0.0
96240,,0.0,0.0,0.0
96241,,0.0,0.0,0.0
96242,,0.0,0.008333333333333333,0.0
96243,,0.0,0.0,0.0
96244,,0.0,0.0,0.0
96245,,0.0,0.0,0.0
96246,,0.0,0.0,0.0
96247,,0.0,0.0,0.0
96248,,0.0,0.0,0.0
96249,,0.0,0.0,0.0
96250,,0.0,0.0,0.0
96251,,0.0,0.0,0.0
96252,,0.0,0.0,0.0
96253,,0.0,0.0,0.0
96254,,0.0,0.0,0.0
96255,,0.0,0.009259259259259259,0.0
96256,,0.0,0.0,0.0
96257,,0.0,0.0,0.0
96258,,0.0,0.0,0.0
96259,,0.0,0.0,0.0
96260,,0.0,0.0,0.0
96261,,0.0,0.02564102564102564,0.0
96262,,0.017391304347826087,0.0,0.0
96263,,0.0,0.017857142857142856,0.0
96264,,0.0,0.0,0.0
96265,,0.0,0.0,0.0
96266,,,,
96267,,0.028037383177570093,0.0,0.0
96268,,0.0,0.009615384615384616,0.0
96269,,,,
96270,,,,
96271,,,,
96272,,0.0,0.02912621359223301,0.0
96273,,0.0,0.027522935779816515,0.0
96274,,0.0,0.01834862385321101,0.0
96275,,0.0,0.009345794392523364,0.0
96276,,0.0,0.0,0.0
96277,,0.0,0.019230769230769232,0.0
96278,,,,
96279,,,,
96280,,,,
96281,,,,
96282,,0.0,0.009345794392523364,0.0
96283,,0.0,0.018691588785046728,0.0
96284,,0.0,0.009523809523809525,0.0
96285,,0.0,0.01834862385321101,0.009174311926605505
96286,,,,
96287,,,,
96288,,,,
96289,,,,
96290,,,,
96291,,,,
96292,,0.00909090909090909,0.0,0.0
96293,,0.0,0.0,0.0
96294,,0.0,0.0,0.0
96295,,0.0,0.009009009009009009,0.0
96296,,0.0,0.0,0.0
96297,,0.0,0.0,0.0
96298,,0.0,0.0,0.0
96299,,0.009615384615384616,0.0,0.0
96300,,0.0,0.0,0.0
96301,,,0.0196078431372549,
96302,,,,
96303,,,,
96304,,,,
96305,,,,
96306,,,,
96307,,,,
96308,,,,
96309,,,,
96310,,,,
96311,,,,
96312,,,,
96313,,,,
96314,,,,
96315,,,0.018867924528301886,
96316,,,,
96317,,,,
96318,,,,
96319,,,,
96320,,,,
96321,,,,
96322,,0.0,0.0,0.0
96323,,0.0,0.0,0.0
96324,,,0.02912621359223301,
96325,,,,
96326,,,,
96327,,,,
96328,,0.0,0.0,0.0
96329,,0.0,0.0,0.0
96330,,0.0,0.0,0.00909090909090909
96331,,0.0,0.0,0.0
96332,,0.0,0.009009009009009009,0.0
96333,,0.0,0.009174311926605505,0.0
96334,,0.0,0.0,0.0
96335,,0.0,0.00909090909090909,0.0
96336,,0.0,0.009259259259259259,0.0
96337,,,0.009174311926605505,
96338,,,0.009259259259259259,
96339,,,,
96340,,,,
96341,,,,
96342,,,,
96343,,,,
96344,,,,
96345,,0.0,0.0,0.0
96346,,,0.00909090909090909,
96347,,,0.009009009009009009,
96348,,0.009174311926605505,0.00909090909090909,0.0
96349,,,,
96350,,,,
96351,,,,
96352,,,,
96353,,,,
96354,,,,
96355,,,,
96356,,0.0,0.0,0.0
96357,,0.0,0.0,0.0
96358,,0.0,0.0,0.008695652173913044
96359,,0.008695652173913044,0.0,0.0
96360,,0.0,0.0,0.0
96361,,0.008771929824561403,0.0,0.0
96362,,,,
96363,,,,
96364,,,,
96365,,,,
96366,,,,
96367,,,,
96368,,,,
96369,,,,
96370,,0.0,0.0,0.0
96371,,0.0,0.009433962264150943,0.0
96372,,,,
96373,,,,
96374,,,,
96375,,,,
96376,,,,
96377,,,,
96378,,,,
96379,,,,
96380,,,,
96381,,,,
96382,,,,
96383,,,,
96384,,,,
96385,,,,
96386,,,,
96387,,,,
96388,,,,
96389,,,,
96390,,,,
96391,,,,
96392,,0.0,0.0,0.0
96393,,0.0,0.009174311926605505,0.0
96394,,0.0,0.008928571428571428,0.0
96395,,0.0,0.0,0.0
96396,,0.0,0.0,0.0
96397,,0.0,0.0,0.0
96398,,0.0,0.0,0.0
96399,,0.0,0.0,0.0
96400,,0.0,0.0,0.0
96401,,0.0,0.0,0.0
96402,,0.0,0.0,0.0
96403,,0.0,0.0,0.0
96404,,0.008771929824561403,0.0,0.0
96405,,0.0,0.0,0.0
96406,,0.0,0.0,0.0
96407,,0.0,0.0,0.0
96408,,0.0,0.0,0.0
96409,,0.0,0.0,0.0
96410,,0.0,0.0,0.0
96411,,0.0,0.009433962264150943,0.0
96412,,0.0,0.018518518518518517,0.0
96413,,0.0,0.01834862385321101,0.0
96414,,0.0,0.009259259259259259,0.0
96415,,0.0,0.00909090909090909,0.0
96416,,0.0,0.0,0.0
96417,,0.0,0.0,0.0
96418,,0.0,0.0,0.0
96419,,0.0,0.0,0.0
96420,,0.0,0.0,0.0
96421,,0.0,0.008849557522123894,0.0
96422,,0.0,0.0,0.0
96423,,,,
96424,,,,
96425,,,,
96426,,,,
96427,,0.0,0.0,0.0
96428,,0.0,0.0,0.0
96429,,0.0,0.0,0.009523809523809525
96430,,,,
96431,,,,
96432,,,,
96433,,0.0,0.0,0.0
96434,,0.0,0.0,0.0
96435,,0.0,0.0,0.0
96436,,0.0,0.0,0.0
96437,,0.0,0.0,0.0
96438,,0.0,0.0,0.0
96439,,0.0,0.0,0.0
96440,,0.0,0.0,0.0
96441,,0.0,0.0,0.0
96442,,0.0,0.0,0.0
96443,,0.0,0.0,0.0
96444,,0.0,0.0,0.0
96445,,0.0,0.0,0.0
96446,,0.0,0.0,0.0
96447,,0.0,0.008849557522123894,0.0
96448,,0.0,0.008771929824561403,0.0
96449,,0.0,0.0,0.0
96450,,0.0,0.0,0.0
96451,,0.0,0.017543859649122806,0.0
96452,,0.0,0.008928571428571428,0.0
96453,,0.0,0.0,0.0
96454,,0.0,0.0,0.0
96455,,0.0,0.008620689655172414,0.0
96456,,0.0,0.008771929824561403,0.0
96457,,0.0,0.017543859649122806,0.0
96458,,0.0,0.0,0.0
96459,,0.0,0.0,0.00909090909090909
96460,,0.0,0.0,0.0
96461,,,,
96462,,0.0,0.0,0.0
96463,,0.0,0.0,0.0
96464,,0.0,0.008695652173913044,0.0
96465,,0.0,0.008547008547008548,0.0
96466,,0.008928571428571428,0.008849557522123894,0.0
96467,,0.0,0.009009009009009009,0.0
96468,,0.0,0.009009009009009009,0.0
96469,,0.0,0.009009009009009009,0.0
96470,,0.0,0.0,0.0
96471,,0.0,0.0,0.0
96472,,0.009009009009009009,0.0,0.0
96473,,0.0,0.008849557522123894,0.0
96474,,0.0,0.009009009009009009,0.0
96475,,0.0,0.00909090909090909,0.0
96476,,,,
96477,,0.0,0.009174311926605505,0.0
96478,,0.0,0.008928571428571428,0.0
96479,,0.0,0.017241379310344827,0.0
96480,,0.0,0.008620689655172414,0.0
96481,,0.0,0.00847457627118644,0.00847457627118644
96482,,0.0,0.0,0.0
96483,,0.0,0.00847457627118644,0.0
96484,,0.0,0.008620689655172414,0.0
96485,,0.0,0.0,0.0
96486,,0.0,0.0,0.0
96487,,0.008928571428571428,0.0,0.0
96488,,0.0,0.008771929824561403,0.0
96489,,0.0,0.0,0.0
96490,,0.0,0.0,0.0
96491,,0.0,0.0,0.0
96492,,0.0,0.008928571428571428,0.0
96493,,0.0,0.009009009009009009,0.0
96494,,0.0,0.00909090909090909,0.0
96495,,0.0,0.009174311926605505,0.009174311926605505
96496,,0.0,0.00909090909090909,0.00909090909090909
96497,,0.0,0.0,0.0
96498,,0.0,0.0,0.0
96499,,0.0,0.0,0.0
96500,,0.0,0.0,0.0
96501,,0.0,0.009009009009009009,0.0
96502,,0.0,0.0,0.0
96503,,0.0,0.0,0.0
96504,,0.0,0.0,0.0
96505,,0.0,0.008771929824561403,0.0
96506,,0.0,0.0,0.0
96507,,0.0,0.028037383177570093,0.0
96508,,,,
96509,,,,
96510,,,,
96511,,,,
96512,,,,
96513,,,,
96514,,,,
96515,,,,
96516,,,,
96517,,,,
96518,,,,
96519,,0.0,0.0,0.0
96520,,0.0,0.01818181818181818,0.0
96521,,0.0,0.009174311926605505,0.0
96522,,0.0,0.018518518518518517,0.0
96523,,0.0,0.009523809523809525,0.0
96524,,0.0,0.009345794392523364,0.0
96525,,0.0,0.018691588785046728,0.0
96526,,0.0,0.018691588785046728,0.0
96527,,0.0,0.018867924528301886,0.0
96528,,0.0,0.02702702702702703,0.0
96529,,,0.028037383177570093,
96530,,,0.02830188679245283,
96531,,,0.02857142857142857,
96532,,,,
96533,,,,
96534,,,,
96535,,,,
96536,,,,
96537,,,,
96538,,,,
96539,,,,
96540,,,,
96541,,,,
96542,,,,
96543,,,,
96544,,,,
96545,,,,
96546,,,,
96547,,,,
96548,,,,
96549,,,0.019417475728155338,
96550,,0.0,0.0,0.0
96551,,0.0,0.009523809523809525,0.0
96552,,,,
96553,,,,
96554,,0.0,0.0,0.0
96555,,,,
96556,,,,
96557,,,,
96558,,,,
96559,,,,
96560,,,,
96561,,,,
96562,,,,
96563,,,,
96564,,,,
96565,,,,
96566,,,,
96567,,,,
96568,,,,
96569,,,,
96570,,,,
96571,,,,
96572,,,,
96573,,,,
96574,,,,
96575,,,,
96576,,,,
96577,,,,
96578,,,,
96579,,,,
96580,,,,
96581,,,,
96582,,0.0,0.0,0.0
96583,,0.009345794392523364,0.0,0.0
96584,,0.0,0.009009009009009009,0.0
96585,,0.0,0.0,0.0
96586,,0.0,0.0,0.0
96587,,,,
96588,,0.0,0.0,0.0
96589,,0.0,0.0,0.0
96590,,0.0,0.0,0.0
96591,,0.0,0.0,0.0
96592,,0.0,0.008849557522123894,0.0
96593,,0.0,0.0,0.0
96594,,0.0,0.0,0.0
96595,,0.0,0.0,0.0
96596,,0.0,0.008771929824561403,0.0
96597,,0.0,0.0,0.0
96598,,0.0,0.0,0.0
96599,,0.0,0.0,0.0
96600,,0.0,0.0,0.0
96601,,0.0,0.017543859649122806,0.0
96602,,0.0,0.008849557522123894,0.0
96603,,0.0,0.009345794392523364,0.0
96604,,0.0,0.009433962264150943,0.0
96605,,0.0,0.018867924528301886,0.0
96606,,0.0,0.044642857142857144,0.0
96607,,0.0,0.009009009009009009,0.0
96608,,0.0,0.0,0.0
96609,,0.0,0.00909090909090909,0.0
96610,,0.0,0.00909090909090909,0.0
96611,,0.0,0.0,0.0
96612,,0.0,0.0,0.0
96613,,0.0,0.008695652173913044,0.0
96614,,0.0,0.0,0.0
96615,,0.0,0.0,0.0
96616,,0.0,0.0,0.0
96617,,0.0,0.0,0.0
96618,,0.0,0.008928571428571428,0.0
96619,,0.0,0.008928571428571428,0.0
96620,,0.0,0.009009009009009009,0.0
96621,,0.0,0.0,0.0
96622,,0.0,0.008928571428571428,0.0
96623,,0.0,0.0,0.0
96624,,0.0,0.0,0.0
96625,,0.0,0.0,0.0
96626,,,,
96627,,,,
96628,,,,
96629,,,,
96630,,,,
96631,,,,
96632,,0.0,0.0,0.0
96633,,0.0,0.008849557522123894,0.0
96634,,0.0,0.008849557522123894,0.0
96635,,0.0,0.017543859649122806,0.0
96636,,0.0,0.017543859649122806,0.0
96637,,0.0,0.008771929824561403,0.0
96638,,0.0,0.008928571428571428,0.0
96639,,,,
96640,,0.0,0.0,0.0
96641,,0.0,0.0,0.0
96642,,,,
96643,,0.0,0.0,0.0
96644,,0.0,0.0,0.0
96645,,0.0,0.0,0.0
96646,,0.0,0.0,0.0
96647,,0.0,0.0,0.0
96648,,,0.02857142857142857,
96649,,,,
96650,,0.0,0.018691588785046728,0.0
96651,,0.0,0.018867924528301886,0.0
96652,,0.0,0.009708737864077669,0.0
96653,,0.0,0.0196078431372549,0.0
96654,,,,
96655,,,,
96656,,,,
96657,,,,
96658,,0.0,0.009523809523809525,0.0
96659,,,,
96660,,,,
96661,,,,
96662,,,,
96663,,,,
96664,,0.0,0.009345794392523364,0.0
96665,,0.0,0.0,0.0
96666,,0.0,0.0,0.0
96667,,0.0,0.0,0.0
96668,,0.0,0.0,0.0
96669,,0.0,0.0,0.0
96670,,0.0,0.06140350877192982,0.0
96671,,0.0,0.0,0.0
96672,,0.0,0.0,0.0
96673,,0.0,0.0,0.008620689655172414
96674,,0.0,0.0,0.008620689655172414
96675,,0.0,0.0,0.0
96676,,0.0,0.0,0.0
96677,,,,
96678,,,,
96679,,,,
96680,,,,
96681,,,,
96682,,0.0,0.0,0.0
96683,,0.0,0.0,0.0
96684,,0.0,0.0,0.018867924528301886
96685,,0.0,0.0,0.009174311926605505
96686,,,,
96687,,0.0,0.009345794392523364,0.0
96688,,0.0,0.0,0.0
96689,,0.0,0.009523809523809525,0.0
96690,,0.0,0.018691588785046728,0.0
96691,,0.0,0.009345794392523364,0.0
96692,,0.0,0.009259259259259259,0.0
96693,,0.0,0.009174311926605505,0.0
96694,,0.0,0.0,0.0
96695,,0.0,0.0,0.0
96696,,0.0,0.0,0.0
96697,,0.0,0.008771929824561403,0.0
96698,,0.0,0.0,0.0
96699,,0.0,0.0,0.0
96700,,0.009259259259259259,0.009174311926605505,0.0
96701,,0.0,0.0,0.0
96702,,0.0,0.0,0.0
96703,,0.0,0.0,0.0
96704,,0.0,0.0,0.0
96705,,0.0,0.0,0.0
96706,,0.0,0.0,0.0
96707,,0.0,0.0,0.0
96708,,0.0,0.0,0.0
96709,,0.0,0.0,0.0
96710,,0.0,0.0,0.0
96711,,0.0,0.0,0.0
96712,,0.0,0.0,0.0
96713,,0.0,0.0,0.0
96714,,,,
96715,,0.0,0.009615384615384616,0.0
96716,,0.0,0.0,0.0
96717,,0.0,0.0,0.0
96718,,0.0,0.0,0.0
96719,,0.0,0.008928571428571428,0.0
96720,,0.0,0.0,0.0
96721,,0.0,0.0,0.0
96722,,0.0,0.0,0.0
96723,,0.009009009009009009,0.008928571428571428,0.0
96724,,0.0,0.008849557522123894,0.008849557522123894
96725,,0.0,0.009615384615384616,0.0
96726,,0.0,0.009523809523809525,0.0
96727,,0.0,0.009433962264150943,0.0
96728,,0.0,0.009345794392523364,0.0
96729,,0.0,0.0,0.0
96730,,0.0,0.008771929824561403,0.0
96731,,0.0,0.0,0.0
96732,,0.0,0.008928571428571428,0.0
96733,,0.0,0.0,0.0
96734,,0.0,0.0,0.0
96735,,0.0,0.0,0.0
96736,,0.0,0.008928571428571428,0.0
96737,,0.0,0.0,0.0
96738,,0.0,0.0,0.0
96739,,0.0,0.0,0.0
96740,,,,
96741,,,,
96742,,,,
96743,,,,
96744,,,,
96745,,,,
96746,,,,
96747,,,,
96748,,,0.009708737864077669,
96749,,,,
96750,,,,
96751,,,0.009174311926605505,
96752,,0.0,0.0,0.0
96753,,0.0,0.0,0.0
96754,,0.0,0.0,0.0
96755,,0.0,0.0,0.0
96756,,0.0,0.0,0.0
96757,,0.0,0.0,0.0
96758,,0.0,0.0,0.0
96759,,0.0,0.0,0.0
96760,,0.0,0.009433962264150943,0.0
96761,,0.0,0.009174311926605505,0.0
96762,,0.0,0.009174311926605505,0.0
96763,,0.0,0.0,0.0
96764,,0.0,0.0,0.0
96765,,0.0,0.0,0.0
96766,,0.0,0.0,0.0
96767,,0.0,0.0,0.0
96768,,0.0,0.0,0.0
96769,,0.0,0.0,0.0
96770,,0.0,0.0,0.0
96771,,0.0,0.008771929824561403,0.0
96772,,0.0,0.008771929824561403,0.0
96773,,0.0,0.008849557522123894,0.0
96774,,0.0,0.009174311926605505,0.0
96775,,0.0,0.0,0.0
96776,,0.0,0.0,0.0
96777,,0.0,0.0,0.0
96778,,0.0,0.0,0.0
96779,,0.009345794392523364,0.0,0.0
96780,,,,
96781,,,,
96782,,,,
96783,,,,
96784,,,,
96785,,0.0,0.008771929824561403,0.0
96786,,0.0,0.017391304347826087,0.0
96787,,0.0,0.008849557522123894,0.0
96788,,0.0,0.0,0.0
96789,,0.0,0.0,0.0
96790,,,,
96791,,,,
96792,,,,
96793,,,,
96794,,,,
96795,,,,
96796,,,,
96797,,,,
96798,,,,
96799,,0.0,0.0,0.0
96800,,0.0,0.0,0.0
96801,,0.0,0.0,0.0
96802,,0.0,0.008928571428571428,0.0
96803,,0.0,0.017391304347826087,0.0
96804,,0.0,0.008695652173913044,0.0
96805,,0.0,0.025210084033613446,0.0
96806,,0.0,0.025423728813559324,0.0
96807,,0.0,0.0,0.0
96808,,0.0,0.0,0.0
96809,,0.0,0.0,0.0
96810,,0.0,0.0,0.0
96811,,0.0,0.008620689655172414,0.0
96812,,0.0,0.0,0.0
96813,,0.0,0.0,0.0
96814,,0.0,0.008620689655172414,0.0
96815,,0.0,0.008547008547008548,0.008547008547008548
96816,,0.0,0.008547008547008548,0.0
96817,,0.0,0.00847457627118644,0.0
96818,,0.0,0.008849557522123894,0.0
96819,,0.0,0.00909090909090909,0.0
96820,,0.0,0.0,0.0
96821,,,,
96822,,,,
96823,,0.0,0.019230769230769232,0.0
96824,,0.0,0.0,0.0
96825,,,,
96826,,,,
96827,,,,
96828,,,,
96829,,,,
96830,,,,
96831,,,,
96832,,,,
96833,,,,
96834,,,,
96835,,,,
96836,,,,
96837,,,,
96838,,,,
96839,,,,
96840,,,,
96841,,,,
96842,,,,
96843,,,,
96844,,,,
96845,,,,
96846,,,,
96847,,,,
96848,,,,
96849,,,,
96850,,,,
96851,,,,
96852,,,,
96853,,0.0,0.01818181818181818,0.0
96854,,0.0,0.009009009009009009,0.0
96855,,0.0,0.00909090909090909,0.0
96856,,0.0,0.009009009009009009,0.0
96857,,,,
96858,,0.009009009009009009,0.0,0.0
96859,,,,
96860,,,,
96861,,,,
96862,,,,
96863,,,,
96864,,,,
96865,,,,
96866,,,,
96867,,0.0,0.0,0.009345794392523364
96868,,0.0,0.0,0.0
96869,,0.0,0.0,0.0
96870,,0.0,0.0,0.0
96871,,,,
96872,,,,
96873,,,,
96874,,,,
96875,,,,
96876,,,,
96877,,,,
96878,,,,
96879,,,,
96880,,,,
96881,,,,
96882,,,,
96883,,,,
96884,,,,
96885,,,,
96886,,,,
96887,,,,
96888,,,,
96889,,,,
96890,,,,
96891,,,,
96892,,,,
96893,,,,
96894,,,,
96895,,,,
96896,,,,
96897,,,,
96898,,,,
96899,,,,
96900,,,,
96901,,,,
96902,,,,
96903,,,,
96904,,0.0,0.009259259259259259,0.0
96905,,0.0,0.009345794392523364,0.0
96906,,0.0,0.0,0.0
96907,,0.0,0.0,0.0
96908,,0.0,0.0,0.0
96909,,0.0,0.0,0.0
96910,,0.0,0.0,0.0
96911,,0.0,0.0,0.0
96912,,0.0,0.0,0.0
96913,,0.0,0.0,0.0
96914,,0.0,0.0,0.0
96915,,,,
96916,,,,
96917,,,,
96918,,,0.009259259259259259,
96919,,,,
96920,,0.0,0.009708737864077669,0.0
96921,,,,
96922,,,,
96923,,,,
96924,,,,
96925,,,,
96926,,,,
96927,,,,
96928,,,,
96929,,,,
96930,,,,
96931,,,,
96932,,,,
96933,,,,
96934,,,,
96935,,,,
96936,,,,
96937,,,,
96938,,,,
96939,,,,
96940,,,,
96941,,,,
96942,,,,
96943,,,,
96944,,,,
96945,,,,
96946,,,,
96947,,,,
96948,,,,
96949,,,,
96950,,,,
96951,,,,
96952,,,,
96953,,,,
96954,,,,
96955,,,,
96956,,,,
96957,,0.0,0.0,0.0
96958,,0.0,0.0,0.0
96959,,0.0,0.0,0.009615384615384616
96960,,0.0,0.0,0.0
96961,,0.0,0.0,0.0
96962,,0.0,0.027777777777777776,0.0
96963,,,,
96964,,,,
96965,,,,
96966,,,,
96967,,,,
96968,,,,
96969,,,0.01,
96970,,0.0,0.02912621359223301,0.0
96971,,0.0,0.009433962264150943,0.0
96972,,0.0,0.009345794392523364,0.0
96973,,0.0,0.0,0.0
96974,,0.0,0.009615384615384616,0.0
96975,,0.0,0.0,0.0
96976,,0.0,0.0,0.0
96977,,0.0,0.0,0.0
96978,,0.0,0.009345794392523364,0.0
96979,,0.009708737864077669,0.009615384615384616,0.0
96980,,0.0,0.019230769230769232,0.0
96981,,0.0,0.009523809523809525,0.0
96982,,0.0,0.009433962264150943,0.0
96983,,,,
96984,,0.0,0.0,0.0
96985,,0.0,0.0,0.0
96986,,,,
96987,,,,
96988,,,,
96989,,,,
96990,,,,
96991,,,,
96992,,,,
96993,,,,
96994,,,0.009259259259259259,
96995,,,,
96996,,,,
96997,,,,
96998,,,,
96999,,,,
97000,,,,
